type,PC1,PC2,quality
white,-16.56409623,-1.023550561,6
white,45.94719081,0.132300949,7
white,71.36113166,1.905833157,7
white,36.77239174,-0.303628949,7
white,29.31939097,-3.381992538,7
white,-16.5640957,-1.023544701,6
white,28.07738831,-14.09601639,6
white,28.71969291,-5.573687306,5
white,2.859713948,13.28640707,6
white,-54.75325265,3.803273075,5
white,-16.40196962,-7.492681428,7
white,86.93574537,-2.130890473,5
white,86.23963903,-3.360499793,6
white,68.30479729,-2.030191478,6
white,61.78659444,2.464134129,6
white,-18.53756109,23.92104304,5
white,16.40609628,-1.735845972,6
white,-25.28014607,2.477711836,6
white,-27.46585381,2.91309291,6
white,26.44364428,-20.574514,7
white,-7.06181695,4.292931083,6
white,73.28547117,-9.004202953,4
white,-87.85149173,17.75274326,5
white,79.50564468,-5.217869777,4
white,-44.92728779,-23.73594053,6
white,-13.89347952,-12.12700043,6
white,112.0998555,0.605067463,5
white,-13.92755042,-5.683741931,6
white,-47.74902649,-4.389816901,6
white,-29.78062379,4.266283696,7
white,56.43669885,-4.274321972,7
white,-82.82928301,4.390694908,5
white,-87.39821863,2.111768491,6
white,5.832656847,-16.0548904,7
white,-16.41356694,0.722859132,6
white,49.11088384,-4.150478041,6
white,57.53024538,10.58369858,5
white,-61.9737635,-6.633165508,7
white,-7.486189317,-5.203735281,6
white,30.00345281,-2.188037235,6
white,-40.87704711,14.69337261,7
white,39.01115348,6.49769764,6
white,-77.52770116,7.010034988,5
white,-31.58823324,20.64757078,5
white,27.66189349,-9.009980261,5
white,-1.470603125,9.15638571,5
white,-22.03384575,6.373898527,6
white,-55.25575929,6.595990343,6
white,11.96279638,3.234277139,7
white,-53.99757513,5.036203835,8
white,-39.09887548,2.982701005,6
white,-42.749988,-24.12550954,6
white,13.07931123,6.669183096,6
white,-5.663974119,10.86386971,6
white,80.05786154,-0.746363467,4
white,4.85428938,17.88247826,7
white,-108.0749161,-13.80659656,4
white,-24.69020281,-18.17154371,6
white,-94.06893087,-15.24314623,6
white,-95.82712742,-16.27197203,6
white,-86.2451538,-25.47618448,3
white,-11.2815473,1.019831568,6
white,64.60870236,0.034309874,5
white,64.30567307,-7.181374035,5
white,32.52878263,6.901393063,7
white,39.91338255,-11.90908767,5
white,4.13478837,-17.54624474,4
white,64.36835861,0.98962851,5
white,36.49467391,-7.559798478,4
white,-107.8552996,-8.348509225,5
white,44.98293744,-0.14956964,7
white,46.62404286,1.344847678,5
white,32.45936345,-3.58186903,5
white,81.50649947,-8.804017636,5
white,65.39667515,-2.881885549,5
white,20.24476622,6.650520632,6
white,-12.77858403,-9.589531341,5
white,9.413278263,20.15370774,6
white,54.02497327,-2.867144233,5
white,22.43178681,-12.54708413,4
white,26.98284837,1.142091156,5
white,27.82739713,-1.750616078,6
white,-57.83438748,-15.63631988,5
white,-30.97532942,4.96571711,4
white,17.11267674,-0.518538847,7
white,-48.78129836,-2.858322917,5
white,-75.99495706,-20.24469301,5
white,-62.63993957,-16.06814713,5
white,-24.24358932,6.810328444,6
white,11.16167067,0.262588964,5
white,-40.63620486,16.94053458,6
white,12.43653843,1.330258495,7
white,55.21202392,-11.74081107,7
white,-10.02886244,0.338295783,6
white,-26.76275477,-10.46747052,7
white,20.19730233,-1.559085053,7
white,-50.27284346,-23.98307246,5
white,-45.21665621,-20.40938031,6
white,14.70865706,-3.198992059,7
white,-43.175495,-4.430358602,6
white,3.106623226,9.098945378,5
white,-63.63336398,4.719885769,5
white,19.58784908,1.272093193,7
white,-21.63420594,11.78795409,6
white,-53.50727168,-5.973782411,6
white,-3.017872023,-6.969913461,7
white,-28.24213567,16.30462012,5
white,12.6509976,-10.99368447,8
white,12.84714958,7.630784044,8
white,14.64774812,-14.60561927,7
white,-80.67471613,6.277013327,6
white,-39.73138428,-10.55924158,6
white,-15.01143147,-15.54609896,6
white,6.548793422,-4.326006275,7
white,-48.74363674,4.425623856,5
white,41.58361079,1.002555522,8
white,-4.239349008,8.339773206,6
white,17.14243482,1.804214629,6
white,22.81476852,-17.56907329,7
white,26.62749472,17.67008354,6
white,-16.51391061,20.33684679,5
white,27.05381448,-22.54540142,5
white,-49.15761708,-23.73924199,7
white,50.67894987,5.570549724,7
white,64.97596711,-5.022998025,7
white,-8.688722287,-20.02471141,4
white,45.18654264,-8.396970505,6
white,-43.90023545,8.969276285,6
white,37.53404039,-3.22733155,5
white,115.2437816,0.425821957,4
white,40.39277126,8.974596738,8
white,77.05419032,-3.802294032,5
white,-75.53307919,-22.60590679,5
white,77.05432969,-3.801322659,5
white,1.256611027,-8.703081421,5
white,30.01427065,7.4446688,6
white,20.97016626,0.540683559,6
white,45.34429863,17.57090248,7
white,19.22437429,-19.66180484,5
white,6.526514442,-14.84681961,5
white,-42.98685324,-13.5549106,6
white,-37.53914221,29.10333688,7
white,39.72256101,-0.427462963,7
white,39.72585573,-3.659425296,5
white,20.0306455,3.480184072,7
white,-21.07596981,-4.771993294,6
white,11.83242099,-8.123425525,6
white,-22.46241121,-13.08704528,5
white,24.61317164,-1.577497394,5
white,14.08684213,-12.67222944,5
white,-21.95132419,-10.91252884,6
white,-48.4688169,23.09269976,8
white,-40.9129053,25.24455463,8
white,3.100281011,4.988427321,5
white,46.84813019,3.598158032,5
white,82.23767449,3.80065287,6
white,-7.238892471,-7.057492306,5
white,8.271257139,-6.054283564,5
white,7.312162463,-6.319523619,5
white,-92.24303044,12.19136143,5
white,-7.824591999,-22.92774074,5
white,-42.71282553,-35.58295646,5
white,26.83526264,1.21353381,6
white,-86.70120472,3.339197559,5
white,-87.86717682,11.31815212,5
white,59.1717663,4.767755614,4
white,36.49761721,0.645310068,6
white,-33.06941496,-6.930980872,4
white,-30.99869588,-17.83038609,4
white,4.754470865,-10.76086122,6
white,-60.45575278,23.40346066,6
white,-18.97524104,10.31093073,6
white,-11.79489612,-9.312946639,7
white,67.34778735,-2.348421706,6
white,8.143943823,1.303338325,5
white,59.19754053,-6.638307745,5
white,26.94174602,-6.132596385,6
white,64.81043263,3.189164969,5
white,25.39023281,-8.551240029,6
white,23.76880794,-14.15872431,5
white,24.31918697,-19.26897651,6
white,36.12112271,5.726095973,5
white,-78.00897945,-6.573009328,6
white,-40.42621238,11.89984691,5
white,-57.26420613,-21.65896672,7
white,-45.53780107,-29.06090083,6
white,-28.59799525,-7.851259959,5
white,28.27411631,3.641771016,5
white,15.54681239,-11.11918121,6
white,3.777421365,-1.042124831,6
white,-1.980057996,4.680066925,7
white,-92.78824564,5.942564238,5
white,-41.48392322,-24.87282727,5
white,30.85178196,13.62333938,8
white,-8.024080443,8.134106652,6
white,87.28241748,-7.233584576,5
white,1.888549457,1.626500393,7
white,30.27150398,2.38461766,6
white,4.498101673,11.39967039,7
white,-76.32050636,-19.69472031,6
white,-8.793733518,16.55050952,6
white,48.06910338,-8.491702989,7
white,42.26881434,13.61770538,6
white,62.50693815,7.755330688,7
white,-52.91472475,-14.34110261,5
white,45.51596215,-13.4597438,6
white,-54.02393153,-39.71037971,5
white,-39.87207286,16.37826953,6
white,-0.133436017,13.42331586,6
white,13.29184829,-1.575078564,6
white,81.09715137,0.372433032,6
white,-47.16189793,-20.0570866,5
white,-16.16207679,-7.561969886,6
white,81.87983514,-2.520871924,6
white,-32.27965675,-2.503498324,5
white,47.56013787,-5.685777135,8
white,-77.20000722,-32.28775082,5
white,13.37202566,-6.58049635,8
white,-72.03229433,-39.95728697,6
white,5.902788744,17.27073643,7
white,25.27897902,-7.633268176,6
white,35.68093583,3.545475014,7
white,52.72068738,-2.119661086,6
white,30.12576487,-7.191564901,5
white,30.03684655,-2.194538177,6
white,44.4077161,-5.507071504,3
white,-100.3771417,-15.8015589,6
white,21.12434997,11.0140574,7
white,44.72053763,4.036943722,7
white,7.58655378,-4.075209957,6
white,-20.10773019,6.891308973,6
white,-58.40415625,-4.616862889,5
white,20.53564697,5.648164624,5
white,9.044710245,2.487720436,7
white,-23.83355706,-13.82102128,5
white,-41.51660932,-2.068861286,6
white,-47.29272427,-15.03334421,7
white,-3.92726188,0.068739628,7
white,9.159969056,-9.855783713,5
white,-99.96672841,1.010693326,4
white,-30.26572912,-2.00337796,7
white,57.97571927,5.467396283,6
white,66.03008902,2.488724648,7
white,-58.81653261,-4.493106921,5
white,-25.3562132,6.618449181,7
white,-10.29068883,-10.10181976,5
white,-11.165929,-14.4860153,6
white,-31.05584697,9.099971863,7
white,-18.17857669,18.81583809,5
white,33.75328729,3.00578854,6
white,-17.05107804,-11.95884128,6
white,-96.66084826,28.58690754,6
white,-80.03204462,9.296059138,6
white,-111.5648594,-0.364137852,6
white,-102.6441924,1.047212055,6
white,-16.88094126,-8.80042702,6
white,-93.67335485,18.34879557,6
white,67.32950013,-2.337425097,5
white,-35.78912921,-8.626465039,7
white,20.26206751,6.628129316,8
white,-27.91586786,3.033075857,7
white,-4.061469919,-15.41516223,5
white,-56.51854373,5.544516098,6
white,14.16769441,-8.606907379,5
white,-23.09845525,-9.360867904,5
white,9.13864926,-13.06873518,6
white,10.66808853,-22.92492224,6
white,-9.523168679,-24.38460935,6
white,-0.908787756,-6.491333784,6
white,-27.11114107,-16.77039618,7
white,-13.89560458,12.98984337,5
white,-17.35277282,10.961796,8
white,-10.56314736,2.277069442,7
white,26.43152655,7.20463022,7
white,28.98250762,1.688978049,7
white,62.50963319,-3.63658838,6
white,42.95757027,-7.976003024,6
white,-57.00453812,4.260370734,6
white,61.82135825,-4.873883588,6
white,40.57820346,-14.75106716,4
white,40.58276089,-14.75254717,4
white,7.331749884,-3.112362661,6
white,16.20640517,-1.664038701,7
white,-27.44029286,2.92711187,6
white,-30.32224715,2.119039433,5
white,-25.48743752,10.71322297,6
white,-41.6710007,5.318726288,5
white,-73.16986865,-15.78514227,6
white,-31.54376552,17.41376202,6
white,-94.87761839,1.361716714,5
white,27.27532279,-11.21659753,7
white,31.50452952,7.575956719,8
white,-1.28813779,-12.84530061,5
white,10.54568359,-10.63233833,6
white,47.33929883,-8.854294603,6
white,-5.505463063,0.876401116,6
white,20.00188377,7.587603387,6
white,-16.77149769,-24.33985243,5
white,-41.31071809,-33.12881482,5
white,-33.56706788,2.312782348,6
white,-31.4455342,20.59296139,6
white,-52.01331722,-9.076465391,6
white,-34.46566648,-23.97350686,5
white,42.54633162,1.248439634,6
white,-99.64715759,-2.292666229,5
white,30.20756179,-21.81350925,6
white,27.17885084,-11.15490437,6
white,-12.19838364,-10.62172038,6
white,-24.05402535,-1.416172327,5
white,-39.2792094,-25.29287715,6
white,24.38547367,-0.586103705,7
white,-29.21346932,-9.953314337,6
white,-30.88555519,0.847019629,6
white,60.1708648,-6.346120972,6
white,36.09395245,-5.693606648,5
white,31.18304078,-2.888709845,5
white,28.94856722,-3.310237456,6
white,-79.61951701,13.82166666,7
white,-48.13627964,14.7848733,8
white,31.70050213,-0.699323305,6
white,-56.33328161,10.49396212,6
white,-23.76939511,-3.282242962,8
white,-111.0092773,-25.09886338,5
white,19.61725432,7.689309688,6
white,11.88968982,18.75023012,6
white,-7.339987564,-24.8305867,5
white,-46.98548096,5.025094866,6
white,-30.79741285,8.137050048,8
white,23.29937384,7.378592935,8
white,-27.75083929,3.907582082,7
white,-23.90428379,-6.44895274,7
white,78.91020794,0.807062399,4
white,18.1807484,-8.462975574,7
white,5.739003052,6.800522795,7
white,-42.21956278,-3.297287707,5
white,-6.152127684,1.383496863,5
white,-57.55958152,5.311674563,6
white,-30.86436437,-0.047498815,6
white,33.13180935,9.071407665,8
white,6.269400423,-2.454662177,7
white,-25.55899648,14.86086187,6
white,-55.91242006,6.554376691,7
white,19.7648586,12.64206202,7
white,45.15210335,-8.401269141,4
white,-2.491244656,-0.716264005,7
white,44.31446882,-1.38583217,6
white,25.6732108,-9.531076059,5
white,-48.29737247,-5.660095861,5
white,23.76240894,-5.955420289,6
white,-25.61325816,-0.620633423,7
white,-42.85886861,-9.543567137,6
white,18.67000038,-6.2788459,7
white,8.451292481,-2.881826739,7
white,10.9095015,-27.08825203,6
white,7.93028712,-23.75822549,6
white,2.318741903,12.01222952,7
white,18.90611915,-25.96048422,6
white,-14.62802769,-2.8016908,7
white,40.697495,-0.157948237,7
white,45.50602854,5.215800884,6
white,36.7567219,-0.337031846,6
white,12.14083011,-27.78931269,6
white,1.791558322,-8.866409607,5
white,25.26445704,-11.66472451,7
white,55.73600683,-5.452294576,6
white,0.679958631,-23.68733654,7
white,-51.01982573,25.36133971,6
white,14.13519438,1.936741476,6
white,57.53662216,3.294604747,6
white,39.1353202,-5.80538942,6
white,40.09386171,2.664674299,7
white,-60.86795684,-16.3837019,7
white,53.03695338,11.49686131,6
white,-87.82481406,-0.965743986,6
white,15.72591982,0.233997112,8
white,10.61381352,-3.322125834,8
white,68.15332285,-6.123636202,5
white,26.25198327,-19.63702885,4
white,51.48705891,-9.639542963,8
white,62.1571197,-2.646925472,6
white,20.29119404,-0.70823173,6
white,37.69701945,14.55726826,6
white,-14.68513313,-13.29917011,8
white,16.08331046,-8.956887408,6
white,1.892334352,21.22864912,6
white,75.13796711,7.053766949,5
white,14.06336383,-15.87314864,6
white,-221.534824,-59.78496439,3
white,9.698334131,-15.00554947,5
white,35.25634717,1.329760844,7
white,1.490829951,-5.581933332,4
white,50.29309309,-4.824565792,6
white,33.8605245,-1.122353776,5
white,-85.07108032,-22.07608337,4
white,11.46852676,-6.227879106,6
white,-2.188402603,-1.672226713,6
white,-17.89162812,-4.937720089,5
white,56.21069609,8.081419285,7
white,53.03364179,-3.12407375,5
white,24.8544191,-21.22201832,4
white,46.77998634,-6.86744043,7
white,37.83203684,7.214467052,6
white,45.44522425,-3.829536625,5
white,-106.7272379,-12.23712413,5
white,-78.6375691,11.76587366,5
white,-94.08575812,7.550777076,5
white,-29.79588652,13.8999492,5
white,24.40125232,-12.00838323,5
white,21.76606501,-2.381765207,5
white,12.06450974,2.345670653,6
white,-20.88780556,-3.367765094,6
white,7.546085836,0.037387873,6
white,43.78971368,11.96180518,6
white,-7.64485335,-19.7489021,6
white,-37.23913471,4.429714984,6
white,5.741525727,-23.34614344,5
white,-18.99977599,-2.820790029,7
white,-94.98889044,-10.00526941,5
white,-14.9618666,5.462649462,5
white,-8.230337999,5.010342493,6
white,6.211987437,-6.545644024,6
white,10.56619239,-3.305643791,6
white,-30.7979987,11.3449003,6
white,6.719725051,-23.08062563,6
white,-16.31458746,7.108538481,8
white,-20.42869947,-22.22191575,5
white,41.16808899,6.10377245,7
white,79.83846654,1.103531377,5
white,93.79797694,-4.41685188,5
white,7.814322318,6.376218663,6
white,56.17785729,-7.396472463,4
white,-5.733944632,-19.22410505,6
white,-46.54195646,-7.3928995,5
white,38.78169202,-15.33529304,6
white,-21.99209778,-1.824005614,6
white,16.84106267,-10.95634394,6
white,15.27115835,-5.16761071,6
white,-53.6194733,8.121985291,6
white,10.22274514,-25.13755858,3
white,14.93578253,-11.4889459,6
white,88.01263521,5.396545773,6
white,-33.63723396,0.575914467,6
white,-92.67463979,9.125326433,6
white,-53.02375052,3.506136947,5
white,21.52187567,-1.389910391,6
white,46.05226095,-15.41300553,5
white,-52.27897454,-1.699266931,5
white,-42.41982151,-7.295678265,8
white,-48.97305584,-5.98669306,8
white,-60.40647044,-5.980791762,7
white,80.30770745,-8.109747645,5
white,11.0237868,2.987902627,7
white,52.70167479,1.968665792,6
white,-11.42941746,-24.8949653,6
white,7.22540029,-7.169241927,7
white,-30.19914805,-9.338563366,5
white,20.54085086,-13.06869293,5
white,15.69504155,-7.040602324,7
white,13.38871091,-7.453197641,8
white,6.072389524,5.757208137,7
white,-69.6416385,-2.339297837,6
white,-28.36583913,17.23367571,6
white,-35.9554487,6.026484379,6
white,-1.101461892,-21.06293627,5
white,-0.76554131,-26.14991575,5
white,16.17839254,-16.29609341,6
white,4.504747965,-4.80121535,7
white,-26.53065364,6.408990478,6
white,1.625558412,-0.627687151,6
white,-21.09488687,13.06055897,6
white,-29.49106348,9.71776896,6
white,44.01134497,-1.292410331,6
white,-29.32376451,-4.953395255,6
white,-20.35788732,-26.32867649,5
white,-45.16215432,-16.3441543,6
white,-22.2042892,0.560315242,6
white,-21.59827937,6.78636874,5
white,-17.37757572,-6.933864421,6
white,-59.19774658,-2.598742221,6
white,-17.36809859,-6.867811054,6
white,-33.19165137,-18.27106082,7
white,-76.10565607,6.250350729,7
white,29.93232977,5.148594631,6
white,-40.21987651,-1.33458662,6
white,19.57415384,-13.33940318,6
white,116.9217453,1.888804435,5
white,-9.40566029,-5.737068944,6
white,32.64590505,-0.425524073,6
white,51.12906031,7.724690077,4
white,34.30452857,1.064063567,6
white,38.86871731,3.343425216,6
white,-13.70709887,-5.760868646,6
white,-18.07169358,-4.887427592,6
white,-20.26652539,-4.449142443,6
white,34.92100536,6.435244124,6
white,-19.31428294,-4.186655134,6
white,5.462004691,11.82154624,6
white,-16.41979797,4.816396989,7
white,-15.56110623,-14.48459825,7
white,-25.13745424,-9.843903912,7
white,-10.19815635,-2.823555601,7
white,-46.00279591,-2.035247715,6
white,27.39855302,-16.23027105,4
white,83.98858322,1.167489282,4
white,-17.38003167,-6.850925644,6
white,31.02536785,-17.45255948,5
white,13.37774261,-5.689717579,7
white,21.14302317,-0.420051394,6
white,-20.8801696,-4.26965328,5
white,30.59480397,-8.23385759,5
white,-52.75307725,0.215928897,6
white,-19.04910784,-5.146863193,5
white,-21.22100544,-4.714844843,5
white,-33.68040097,6.447255675,6
white,24.23216526,-7.869279619,5
white,31.1570557,-3.752828207,4
white,-49.85214706,13.2981776,6
white,65.04194049,2.23259153,6
white,13.78402544,-14.90324257,4
white,-34.95752094,10.37959018,5
white,-56.15276191,0.458242688,4
white,22.87187689,-16.22184732,5
white,52.00212884,11.23541437,6
white,25.18948649,18.41771915,7
white,-73.76505541,-2.429140151,6
white,-30.05383775,3.46149349,5
white,-8.985763047,-3.553117452,5
white,16.95724022,-3.675455521,6
white,-25.24284379,-12.13081822,6
white,-26.6425905,7.326315691,6
white,28.09124106,-2.708066448,6
white,78.27101137,-5.407427822,6
white,0.709852863,2.297879814,6
white,-71.11422343,-0.680735972,6
white,9.285498192,24.31752955,5
white,31.22702493,-2.878462522,6
white,45.77854997,-3.034994977,6
white,-88.03844411,-3.234216372,6
white,60.19584001,8.263815032,5
white,87.93126887,-1.836154256,7
white,-0.732385178,3.951650424,5
white,24.56683394,2.576020016,9
white,25.02007385,16.1546528,6
white,16.16742427,13.82505811,7
white,-101.384239,-2.317246277,5
white,-75.25303377,-8.96026062,7
white,40.07777855,-5.552281944,6
white,50.34467288,6.538849268,7
white,14.93133726,11.30494182,7
white,4.394675912,6.623732052,5
white,-4.344291029,6.036171095,6
white,-73.22116841,7.028308756,6
white,-0.677186326,-18.86202551,6
white,-107.0511727,-10.35795501,6
white,9.920798914,-1.326650767,8
white,10.88528253,-15.72174583,5
white,-25.75354739,-26.60241787,6
white,21.90448387,-7.38948483,6
white,3.299451114,12.24331674,7
white,-23.49540436,-4.251212221,6
white,-60.38391619,1.282494296,6
white,33.77796061,-12.5003486,6
white,41.35978019,-3.05865319,6
white,23.43241353,-23.65769908,5
white,27.07851838,0.268268676,8
white,31.43687678,-12.01240297,7
white,-91.96120969,-9.257557184,6
white,14.66317179,-10.52639423,6
white,-9.853451921,-8.804355274,5
white,-23.87492882,1.707293587,6
white,-81.97408659,-14.91130631,5
white,33.4877711,-0.135211537,5
white,-15.21909706,3.227149757,6
white,-1.321163328,15.52858425,7
white,-10.7973583,12.84248836,7
white,-15.4789337,11.48927894,7
white,40.98561328,-4.365626397,7
white,37.08878301,5.979321492,5
white,-28.62514995,-3.717766971,4
white,8.191331855,-6.009847849,7
white,-72.94355817,-6.215787943,6
white,20.30347611,-0.712298191,4
white,-38.58566958,-9.791017658,6
white,-40.98002284,-27.66935809,5
white,-2.319779077,-8.968003382,5
white,41.65839769,-3.137685025,5
white,-23.71652053,-7.391699913,6
white,-84.36568056,-5.336721658,5
white,-81.73163955,-3.577856534,5
white,-84.10179085,5.103912503,6
white,-56.95513913,4.258861048,6
white,23.8777334,1.327128606,7
white,-38.01996065,-13.18394438,4
white,19.17115319,18.68688147,8
white,58.58927989,-11.99338034,5
white,9.401816299,0.578267675,6
white,66.98456875,2.745329614,7
white,19.49846912,-20.61137538,6
white,-21.49415592,-7.853646611,6
white,50.45957192,5.630446931,7
white,-31.22494174,-2.267615533,5
white,-24.85163133,-6.727905887,5
white,-61.455,32.06123498,6
white,-91.68728886,6.165923295,5
white,-24.50015061,19.18239548,6
white,-33.48334673,-1.794006164,6
white,23.93852237,-10.97643782,5
white,-60.58235624,-6.83901773,5
white,-75.93436819,-6.064189931,6
white,-71.00359709,1.605974901,7
white,-57.97314147,-8.725987871,7
white,-11.45375328,4.29926266,5
white,-97.71163321,59.76458655,3
white,15.74218538,-2.977341156,6
white,-28.87735026,-36.97280175,4
white,-74.53197479,-14.13458098,6
white,-63.71546799,2.416102164,5
white,-15.30491825,8.206310296,6
white,5.146053233,1.420710097,6
white,-54.45755698,-2.151754449,6
white,-51.73681659,-10.02480149,6
white,-36.24578833,-9.92096747,6
white,18.42156633,-5.339605519,6
white,-70.57366063,-10.80487855,5
white,30.03528134,-21.78988927,4
white,-11.23074353,-11.26104093,5
white,-7.813845987,-12.39848715,5
white,10.8260401,-0.167829137,6
white,-19.67793591,-2.30160036,6
white,-44.21633975,1.757938118,5
white,-20.11537829,-15.8931456,4
white,-45.55081556,3.375659876,5
white,74.41404795,-5.576231916,5
white,17.6182604,0.774071532,5
white,-36.56508917,-20.37015602,6
white,4.291224583,-11.16088452,6
white,20.3814537,5.687095836,5
white,-12.30533448,4.905022889,8
white,29.7125366,2.009127604,6
white,-0.227203812,-16.67239337,6
white,-37.30880858,-17.51565955,4
white,68.78586604,7.416395406,6
white,-39.77890952,-16.07361114,7
white,-47.84172236,-24.50147465,7
white,-10.48696831,-4.485868497,6
white,15.73750336,0.228796946,6
white,-19.4795205,15.44879002,6
white,40.56953025,3.958237861,6
white,-81.16091649,12.30023051,6
white,-3.429915295,9.535207333,6
white,35.70810484,14.89669561,6
white,-67.64553619,15.9693328,6
white,21.99853935,19.50095229,5
white,10.22372705,17.26051393,6
white,-50.18928037,1.996592203,6
white,-44.76622006,9.560903564,6
white,37.35683542,-10.48387717,5
white,39.26888842,-5.859159457,5
white,87.59128643,-8.202418568,4
white,-9.219632179,-14.85251948,6
white,-12.21814806,-10.61335675,6
white,-8.2030216,10.52912268,6
white,-30.32421243,-10.18777891,6
white,-3.114823047,16.72689135,5
white,-100.3311411,-15.80519626,5
white,48.9403336,11.37820353,5
white,38.07986212,-5.166679128,5
white,-0.314447654,10.25735887,6
white,-38.04730452,-0.880988857,6
white,-16.37710111,0.703489802,7
white,-62.6652597,1.77060011,6
white,-5.567673643,6.731591929,7
white,43.29305498,9.776054697,6
white,-67.55364171,1.34663139,5
white,-80.64070081,-0.15006471,5
white,87.39652015,0.025942807,5
white,-95.88609661,21.59295023,5
white,-50.60587537,19.39401216,6
white,13.77322176,-0.300476031,6
white,41.92422579,-4.090905572,7
white,28.51239065,-9.593734362,6
white,-74.81739683,1.422392424,5
white,-44.05660531,3.454862245,5
white,-12.40449864,20.41271762,5
white,34.52683231,7.429198246,7
white,-41.8632696,-13.33975326,6
white,-4.786027638,3.842730374,6
white,-38.6911236,-13.51865525,6
white,37.47037845,8.198265066,6
white,3.350473915,-5.879435594,6
white,-27.08299843,0.152279123,5
white,-14.2477053,4.37818326,8
white,-15.48092711,8.261308336,5
white,-54.5463322,-37.74315308,4
white,-14.76537108,35.51093207,6
white,40.77159578,-7.540174867,6
white,4.802467446,21.12693753,7
white,23.13354092,0.11551407,7
white,-23.7990866,9.022246943,7
white,14.05764197,6.050421083,5
white,-47.33879548,-22.31366683,7
white,-34.84080242,-18.92156264,5
white,22.27481835,-4.290165472,5
white,-11.34409043,-17.65316501,6
white,-50.40023277,-6.133409607,5
white,19.89251304,-7.005899574,5
white,-7.984017035,-15.557043,6
white,13.11685382,-4.728247955,5
white,8.203015662,4.497217079,8
white,-40.47853703,11.02780767,6
white,-23.96249742,-6.43244217,6
white,-57.84396923,7.164583664,6
white,73.34827871,-1.737159126,5
white,18.80301528,-0.813240298,5
white,27.36364442,-19.44172901,5
white,-52.11408104,11.95904746,6
white,-45.95963536,-8.461205164,6
white,65.79722053,6.690188921,6
white,30.90015457,-9.19644941,6
white,37.00497739,6.021240664,7
white,-19.09447579,-31.12320622,6
white,5.888643822,0.889270543,7
white,19.67747215,16.73344183,4
white,42.049761,3.192092342,6
white,5.427617278,4.567771281,6
white,29.55978788,-4.370561476,5
white,-90.15473565,-25.61706486,6
white,-27.06493574,-7.166416388,5
white,57.24774508,-7.159751175,5
white,-99.09053028,-27.02662477,6
white,-30.53029957,-1.909399653,7
white,-15.36728627,-4.90355439,7
white,-24.06213386,1.793105117,6
white,-73.89478616,-17.8961271,5
white,34.08978988,1.122344832,6
white,33.5659039,11.25101461,7
white,-110.7913431,-11.44248292,6
white,-22.7124223,-17.65791025,5
white,-124.0630224,29.49601943,6
white,-1.028618036,-3.259039744,6
white,45.38600382,-2.014238831,6
white,-21.72390561,3.614406683,5
white,-48.45765184,14.85299945,5
white,-102.2570098,-28.63587174,5
white,-53.13614705,-1.091858294,6
white,-45.95335923,2.94223117,7
white,9.758876291,3.687498448,7
white,34.25103628,-10.33252094,5
white,-35.92717658,-0.400790806,7
white,-70.63099499,30.71092274,6
white,-41.76208278,-12.52377797,4
white,-31.42328686,-31.44759645,5
white,-26.85891068,-29.16719076,5
white,-28.66811359,15.01430507,6
white,-58.54007834,28.73850977,6
white,35.58456162,-3.738956554,7
white,-68.33089962,4.239170883,5
white,17.43365423,-5.596658831,6
white,-2.901504368,-7.900087801,6
white,-62.56003884,-6.461682386,6
white,0.106224652,-0.699335781,6
white,-8.182120373,4.107326322,7
white,-4.403953237,5.161519175,7
white,-24.67953862,-6.769507401,6
white,-30.43688922,-5.153478575,6
white,-25.86948526,-16.03766145,5
white,-16.7817892,-2.398527665,5
white,-22.2736485,-25.423901,5
white,-5.954365206,11.81666215,6
white,60.93834589,2.125453566,6
white,-108.7453119,-23.25365974,6
white,37.99078727,-11.00173304,6
white,-76.07685174,-10.15357195,5
white,12.88628114,2.64038757,5
white,28.25257731,11.83261543,5
white,-41.25868453,-4.781932226,5
white,-50.56579585,2.113316653,5
white,27.37642116,-3.947102309,5
white,-60.36925043,-6.905961679,5
white,-6.530023916,3.816499155,5
white,-21.92504645,-10.04137597,5
white,-82.29081072,17.05555475,6
white,-32.61002466,9.869474817,6
white,51.57371711,-6.450833932,6
white,30.62043619,14.59126415,7
white,-30.7733193,2.22217321,6
white,23.9287833,-15.07334311,5
white,-42.00942793,-20.62724184,6
white,32.90453744,-1.401106617,5
white,21.75323975,-13.74472478,5
white,-27.51038199,22.524931,7
white,40.17188501,1.757798396,7
white,9.308369432,7.904355443,5
white,-46.35906297,7.151610954,5
white,67.93740022,3.014354865,6
white,28.12047449,-7.692493808,6
white,-11.38636441,-17.65285229,6
white,4.348812185,-7.068752465,6
white,-43.7589648,8.032236557,6
white,-55.81661882,6.779558202,6
white,-24.89107656,11.54330402,7
white,11.96244213,-4.95599782,5
white,82.11729226,-3.466242844,5
white,37.88319415,-19.71680561,4
white,44.19520433,-8.655867525,6
white,45.42182845,-9.356528997,6
white,-33.3437512,2.246853287,5
white,-56.96023645,-3.037347269,6
white,-36.6099294,1.554583187,5
white,-91.39769302,-10.31463747,6
white,-193.2503291,62.64472223,3
white,47.82825302,-7.559401735,6
white,-41.19603118,-19.41804823,5
white,51.19572216,3.625559534,6
white,-33.20867489,-10.07176619,7
white,53.57366418,6.333885511,5
white,-5.687441236,-1.422836449,5
white,-114.923984,-31.13950235,5
